dataset,nace,indic,indic_label,geo,year,value
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IE,2023,17817.5
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IE,2024,24113.6
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IT,2021,45409.94
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IT,2022,50702.37
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IT,2023,56468.84
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,IT,2024,59082.73
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,NL,2021,22597.66
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,NL,2022,23895.77
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,NL,2023,25840.43
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,NL,2024,27329.91
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PL,2021,7129.31
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PL,2022,8055.22
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PL,2023,9598.11
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PL,2024,10679.43
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PT,2021,2735.39
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PT,2022,3384.67
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PT,2023,3570.86
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,PT,2024,4058.17
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,RO,2021,2610.31
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,RO,2022,3527.67
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,RO,2023,3712.1
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,RO,2024,3590.61
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,SE,2021,6268.82
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,SE,2022,5304.76
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,SE,2023,6212.19
sbs_ovw_act,M,GOS_MEUR,Gross operating surplus - million euro,SE,2024,6221.74
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,AT,2021,58.02
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,AT,2022,60.72
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,AT,2023,64.73
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,AT,2024,68.12
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,BE,2021,85.2
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,BE,2022,84.98
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,BE,2023,91.26
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,BE,2024,95.32
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,CZ,2021,28.18
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,CZ,2022,30.64
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,CZ,2023,33.27
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,CZ,2024,34.85
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DE,2021,75.73
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DE,2022,75.36
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DE,2023,77.34
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DE,2024,77.55
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DK,2021,92.45
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DK,2022,89.83
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DK,2023,92.55
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,DK,2024,100.82
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EL,2021,19.45
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EL,2022,23.18
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EL,2023,26.32
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EL,2024,28.42
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,ES,2021,46.55
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,ES,2022,50.07
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,ES,2023,53.03
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,ES,2024,58.37
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EU27_2020,2021,58.37
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EU27_2020,2022,59.8
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,EU27_2020,2023,62.87
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FI,2021,69.06
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FI,2022,66.55
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FI,2023,67.86
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FI,2024,70.67
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FR,2021,75.61
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FR,2022,74.95
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FR,2023,76.97
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,FR,2024,79.32
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,HU,2021,21.16
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,HU,2022,22.49
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,HU,2023,27.7
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,HU,2024,28.82
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IE,2021,116.8
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IE,2022,128.79
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IE,2023,140.04
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IE,2024,142.49
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IT,2021,50.49
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IT,2022,53.2
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IT,2023,56.82
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,IT,2024,59.35
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,NL,2021,79.51
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,NL,2022,82.43
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,NL,2023,86.62
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,NL,2024,90.62
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PL,2021,22.94
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PL,2022,25.4
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PL,2023,28.78
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PL,2024,33.01
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PT,2021,26.69
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PT,2022,29.65
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PT,2023,31.48
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,PT,2024,33.41
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,RO,2021,20.8
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,RO,2022,25.39
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,RO,2023,27.77
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,RO,2024,29.3
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,SE,2021,74.4
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,SE,2022,69.62
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,SE,2023,70.35
sbs_ovw_act,M,LABPRY_TEUR,Apparent labour productivity - thousand euro,SE,2024,74.05
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,AT,2021,25.74
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,AT,2022,27.99
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,AT,2023,29.72
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,AT,2024,31.07
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,BE,2021,26.48
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,BE,2022,27.78
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,BE,2023,30.39
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,BE,2024,29.43
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,CZ,2021,11.88
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,CZ,2022,13.75
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,CZ,2023,14.75
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,CZ,2024,15.23
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DE,2021,37.74
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DE,2022,39.07
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DE,2023,42.16
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DE,2024,44.84
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DK,2021,70.8
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DK,2022,72.21
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DK,2023,77.28
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,DK,2024,78.56
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EL,2021,7.01
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EL,2022,8.53
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EL,2023,9.53
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EL,2024,10.26
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,ES,2021,24.09
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,ES,2022,25.6
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,ES,2023,27.97
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,ES,2024,30.53
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EU27_2020,2021,27.95
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EU27_2020,2022,29.1
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,EU27_2020,2023,30.92
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FI,2021,43.93
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FI,2022,44.11
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FI,2023,45.83
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FI,2024,47.46
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FR,2021,40.74
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FR,2022,40.91
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FR,2023,41.73
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,FR,2024,42.82
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,HU,2021,9.93
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,HU,2022,10.97
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,HU,2023,13.6
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,HU,2024,14.89
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IE,2021,48.4
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IE,2022,51.81
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IE,2023,53.75
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IE,2024,53.43
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IT,2021,12.81
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IT,2022,13.52
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IT,2023,14.19
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,IT,2024,15.22
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,NL,2021,41.11
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,NL,2022,43.01
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,NL,2023,45.18
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,NL,2024,47.72
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PL,2021,11.53
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PL,2022,12.85
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PL,2023,14.09
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PL,2024,16.69
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PT,2021,13.53
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PT,2022,14.81
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PT,2023,16.22
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,PT,2024,17.11
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,RO,2021,10.42
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,RO,2022,11.81
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,RO,2023,14.15
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,RO,2024,15.98
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,SE,2021,39.32
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,SE,2022,38.57
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,SE,2023,37.32
sbs_ovw_act,M,LC_EMP_TEUR,Labour costs per person employed - thousand euro,SE,2024,39.0
sbs_ovw_act,M,SAL_NR,Employees - number,AT,2021,171901.0
sbs_ovw_act,M,SAL_NR,Employees - number,AT,2022,181562.0
sbs_ovw_act,M,SAL_NR,Employees - number,AT,2023,186132.0
sbs_ovw_act,M,SAL_NR,Employees - number,AT,2024,185608.0
sbs_ovw_act,M,SAL_NR,Employees - number,BE,2021,176727.0
sbs_ovw_act,M,SAL_NR,Employees - number,BE,2022,183130.0
sbs_ovw_act,M,SAL_NR,Employees - number,BE,2023,182147.0
sbs_ovw_act,M,SAL_NR,Employees - number,BE,2024,184954.0
sbs_ovw_act,M,SAL_NR,Employees - number,CZ,2021,161402.0
sbs_ovw_act,M,SAL_NR,Employees - number,CZ,2022,166007.0
sbs_ovw_act,M,SAL_NR,Employees - number,CZ,2023,166085.0
sbs_ovw_act,M,SAL_NR,Employees - number,CZ,2024,167052.0
sbs_ovw_act,M,SAL_NR,Employees - number,DE,2021,2135906.0
sbs_ovw_act,M,SAL_NR,Employees - number,DE,2022,2108791.0
sbs_ovw_act,M,SAL_NR,Employees - number,DE,2023,2142050.0
sbs_ovw_act,M,SAL_NR,Employees - number,DE,2024,2268686.0
sbs_ovw_act,M,SAL_NR,Employees - number,DK,2021,159160.0
sbs_ovw_act,M,SAL_NR,Employees - number,DK,2022,172262.0
sbs_ovw_act,M,SAL_NR,Employees - number,DK,2023,179868.0
sbs_ovw_act,M,SAL_NR,Employees - number,DK,2024,184608.0
sbs_ovw_act,M,SAL_NR,Employees - number,EL,2021,122926.0
sbs_ovw_act,M,SAL_NR,Employees - number,EL,2022,133955.0
sbs_ovw_act,M,SAL_NR,Employees - number,EL,2023,142316.0
sbs_ovw_act,M,SAL_NR,Employees - number,EL,2024,152068.0
sbs_ovw_act,M,SAL_NR,Employees - number,ES,2021,740326.0
sbs_ovw_act,M,SAL_NR,Employees - number,ES,2022,777248.0
sbs_ovw_act,M,SAL_NR,Employees - number,ES,2023,810793.0
sbs_ovw_act,M,SAL_NR,Employees - number,ES,2024,860788.0
sbs_ovw_act,M,SAL_NR,Employees - number,EU27_2020,2021,7864347.0
sbs_ovw_act,M,SAL_NR,Employees - number,EU27_2020,2022,8205801.0
sbs_ovw_act,M,SAL_NR,Employees - number,EU27_2020,2023,8443095.0
sbs_ovw_act,M,SAL_NR,Employees - number,FI,2021,108378.0
sbs_ovw_act,M,SAL_NR,Employees - number,FI,2022,114574.0
sbs_ovw_act,M,SAL_NR,Employees - number,FI,2023,115315.0
sbs_ovw_act,M,SAL_NR,Employees - number,FI,2024,111115.0
sbs_ovw_act,M,SAL_NR,Employees - number,FR,2021,1061169.0
sbs_ovw_act,M,SAL_NR,Employees - number,FR,2022,1139542.0
sbs_ovw_act,M,SAL_NR,Employees - number,FR,2023,1179957.0
sbs_ovw_act,M,SAL_NR,Employees - number,FR,2024,1192170.0
sbs_ovw_act,M,SAL_NR,Employees - number,HU,2021,164791.0
sbs_ovw_act,M,SAL_NR,Employees - number,HU,2022,175075.0
sbs_ovw_act,M,SAL_NR,Employees - number,HU,2023,188965.0
sbs_ovw_act,M,SAL_NR,Employees - number,HU,2024,188760.0
sbs_ovw_act,M,SAL_NR,Employees - number,IE,2021,157319.0
sbs_ovw_act,M,SAL_NR,Employees - number,IE,2022,183550.0
sbs_ovw_act,M,SAL_NR,Employees - number,IE,2023,193287.0
sbs_ovw_act,M,SAL_NR,Employees - number,IE,2024,201822.0
sbs_ovw_act,M,SAL_NR,Employees - number,IT,2021,550062.0
sbs_ovw_act,M,SAL_NR,Employees - number,IT,2022,588017.0
sbs_ovw_act,M,SAL_NR,Employees - number,IT,2023,612530.0
sbs_ovw_act,M,SAL_NR,Employees - number,IT,2024,637443.0
sbs_ovw_act,M,SAL_NR,Employees - number,NL,2021,539014.0
sbs_ovw_act,M,SAL_NR,Employees - number,NL,2022,563419.0
sbs_ovw_act,M,SAL_NR,Employees - number,NL,2023,586948.0
sbs_ovw_act,M,SAL_NR,Employees - number,NL,2024,615272.0
sbs_ovw_act,M,SAL_NR,Employees - number,PL,2021,437782.0
sbs_ovw_act,M,SAL_NR,Employees - number,PL,2022,455117.0
sbs_ovw_act,M,SAL_NR,Employees - number,PL,2023,447395.0
sbs_ovw_act,M,SAL_NR,Employees - number,PL,2024,445259.0
sbs_ovw_act,M,SAL_NR,Employees - number,PT,2021,194296.0
sbs_ovw_act,M,SAL_NR,Employees - number,PT,2022,211991.0
sbs_ovw_act,M,SAL_NR,Employees - number,PT,2023,225702.0
sbs_ovw_act,M,SAL_NR,Employees - number,PT,2024,238439.0
sbs_ovw_act,M,SAL_NR,Employees - number,RO,2021,200713.0
sbs_ovw_act,M,SAL_NR,Employees - number,RO,2022,211218.0
sbs_ovw_act,M,SAL_NR,Employees - number,RO,2023,226361.0
sbs_ovw_act,M,SAL_NR,Employees - number,RO,2024,221229.0
sbs_ovw_act,M,SAL_NR,Employees - number,SE,2021,298357.0
sbs_ovw_act,M,SAL_NR,Employees - number,SE,2022,338461.0
sbs_ovw_act,M,SAL_NR,Employees - number,SE,2023,344095.0
sbs_ovw_act,M,SAL_NR,Employees - number,SE,2024,343316.0
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,AT,2021,24852.47
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,AT,2022,27023.09
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,AT,2023,28851.84
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,AT,2024,30077.09
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,BE,2021,71511.58
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,BE,2022,80992.29
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,BE,2023,86575.54
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,BE,2024,89037.02
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,CZ,2021,21604.75
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,CZ,2022,24991.12
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,CZ,2023,27479.78
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,CZ,2024,28034.13
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DE,2021,295338.12
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DE,2022,300947.53
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DE,2023,322077.57
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DE,2024,327450.5
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DK,2021,34992.51
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DK,2022,39372.37
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DK,2023,40742.83
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,DK,2024,43372.44
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EL,2021,10366.52
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EL,2022,13030.99
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EL,2023,15316.23
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EL,2024,16971.65
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,ES,2021,89596.2
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,ES,2022,101543.74
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,ES,2023,107910.44
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,ES,2024,119424.53
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2021,1317544.68
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2022,1455964.08
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2023,1563147.94
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FI,2021,17459.52
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FI,2022,18819.15
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FI,2023,19022.37
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FI,2024,19544.09
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FR,2021,208245.33
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FR,2022,226082.77
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FR,2023,239943.27
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,FR,2024,253493.9
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,HU,2021,11258.3
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,HU,2022,12146.14
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,HU,2023,13614.53
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,HU,2024,14042.28
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IE,2021,45836.22
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IE,2022,65752.87
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IE,2023,67683.48
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IE,2024,65221.28
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IT,2021,145411.89
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IT,2022,168364.34
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IT,2023,185001.25
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,IT,2024,189545.48
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,NL,2021,130630.23
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,NL,2022,143658.36
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,NL,2023,151527.0
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,NL,2024,170181.43
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PL,2021,42372.08
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PL,2022,45997.43
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PL,2023,51865.31
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PL,2024,60097.85
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PT,2021,15340.81
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PT,2022,18312.11
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PT,2023,20573.84
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,PT,2024,22896.18
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,RO,2021,11473.97
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,RO,2022,13939.84
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,RO,2023,16493.33
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,RO,2024,17838.22
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,SE,2021,56824.29
sbs_ovw_act,M,VAL_OUT_MEUR,Value of output - million euro,SE,2022,60388.22
