freq,unit,nace_r2,na_item,geo,time,value,nace,series
A,THS_PER,M,EMP_DC,DK,2002,130.12,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2003,131.61,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2004,131.14,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2005,138.07,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2006,142.26,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2007,150.68,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2008,156.71,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2009,156.55,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2010,148.61,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2011,145.47,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2012,147.98,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2013,152.02,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2014,153.22,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2015,158.14,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2016,163.45,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2017,168.16,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2018,173.11,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2019,174.13,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2020,176.29,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2021,184.04,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2022,196.68,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2023,206.69,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2024,212.3,M,emp_ths
A,THS_PER,M,EMP_DC,DK,2025,214.74,M,emp_ths
A,THS_PER,M,EMP_DC,PT,1995,106.68,M,emp_ths
A,THS_PER,M,EMP_DC,PT,1996,109.21,M,emp_ths
A,THS_PER,M,EMP_DC,PT,1997,116.57,M,emp_ths
A,THS_PER,M,EMP_DC,PT,1998,121.74,M,emp_ths
A,THS_PER,M,EMP_DC,PT,1999,129.34,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2000,136.99,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2001,144.26,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2002,148.71,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2003,152.45,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2004,158.59,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2005,161.24,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2006,161.67,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2007,168.85,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2008,177.83,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2009,178.47,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2010,178.63,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2011,178.75,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2012,172.85,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2013,174.08,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2014,186.87,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2015,194.37,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2016,202.81,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2017,213.88,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2018,224.62,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2019,238.64,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2020,243.4,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2021,252.94,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2022,263.94,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2023,275.55,M,emp_ths
A,THS_PER,M,EMP_DC,PT,2024,280.49,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,1995,224.82,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,1996,214.13,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,1997,202.71,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,1998,206.88,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,1999,208.91,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2000,217.31,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2001,211.1,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2002,228.38,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2003,237.98,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2004,236.19,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2005,250.88,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2006,255.9,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2007,267.4,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2008,272.7,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2009,269.74,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2010,275.74,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2011,262.79,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2012,275.05,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2013,278.49,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2014,287.36,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2015,293.77,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2016,305.55,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2017,313.83,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2018,321.31,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2019,318.54,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2020,307.15,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2021,309.91,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2022,316.42,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2023,329.39,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2024,329.9,M,emp_ths
A,THS_PER,M,EMP_DC,CZ,2025,340.3,M,emp_ths
A,THS_PER,M,EMP_DC,HU,1995,73.27,M,emp_ths
A,THS_PER,M,EMP_DC,HU,1996,68.25,M,emp_ths
A,THS_PER,M,EMP_DC,HU,1997,82.12,M,emp_ths
A,THS_PER,M,EMP_DC,HU,1998,90.89,M,emp_ths
A,THS_PER,M,EMP_DC,HU,1999,101.37,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2000,112.99,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2001,113.96,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2002,119.02,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2003,134.37,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2004,138.53,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2005,137.03,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2006,134.81,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2007,139.14,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2008,158.83,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2009,166.46,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2010,151.66,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2011,152.0,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2012,137.94,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2013,178.39,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2014,210.78,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2015,223.39,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2016,242.06,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2017,258.95,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2018,265.21,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2019,266.37,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2020,268.4,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2021,279.72,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2022,287.98,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2023,297.65,M,emp_ths
A,THS_PER,M,EMP_DC,HU,2024,295.86,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1980,34.7,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1981,37.5,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1982,39.6,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1983,41.5,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1984,43.4,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1985,46.7,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1986,50.4,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1987,54.3,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1988,60.3,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1989,67.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1990,72.8,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1991,71.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1992,64.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1993,61.3,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1994,64.8,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1995,72.3,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1996,75.9,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1997,80.0,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1998,85.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,1999,90.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2000,93.7,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2001,97.9,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2002,100.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2003,103.8,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2004,106.6,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2005,109.9,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2006,116.9,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2007,126.4,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2008,135.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2009,133.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2010,137.0,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2011,140.4,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2012,144.6,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2013,144.9,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2014,146.0,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2015,149.7,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2016,152.4,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2017,154.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2018,159.6,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2019,163.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2020,165.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2021,169.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2022,175.6,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2023,175.1,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2024,172.2,M,emp_ths
A,THS_PER,M,EMP_DC,FI,2025,170.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,1995,147.4,M,emp_ths
A,THS_PER,M,EMP_DC,EL,1996,143.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,1997,147.7,M,emp_ths
A,THS_PER,M,EMP_DC,EL,1998,172.0,M,emp_ths
A,THS_PER,M,EMP_DC,EL,1999,177.0,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2000,178.7,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2001,193.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2002,206.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2003,213.5,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2004,236.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2005,246.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2006,255.8,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2007,255.3,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2008,268.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2009,270.5,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2010,263.3,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2011,261.7,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2012,274.7,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2013,283.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2014,304.3,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2015,277.1,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2016,272.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2017,256.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2018,271.0,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2019,272.1,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2020,274.2,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2021,297.8,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2022,305.7,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2023,319.3,M,emp_ths
A,THS_PER,M,EMP_DC,EL,2024,327.0,M,emp_ths
A,THS_PER,M,EMP_DC,UK,1995,1578.28,M,emp_ths
A,THS_PER,M,EMP_DC,UK,1996,1583.67,M,emp_ths
A,THS_PER,M,EMP_DC,UK,1997,1620.83,M,emp_ths
A,THS_PER,M,EMP_DC,UK,1998,1686.18,M,emp_ths
A,THS_PER,M,EMP_DC,UK,1999,1751.72,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2000,1828.75,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2001,1879.16,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2002,1884.29,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2003,1948.8,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2004,1971.52,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2005,2055.13,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2006,2124.46,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2007,2205.14,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2008,2196.14,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2009,2095.55,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2010,2118.82,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2011,2117.83,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2012,2183.79,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2013,2276.69,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2014,2413.46,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2015,2505.49,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2016,2625.85,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2017,2593.02,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2018,2645.79,M,emp_ths
A,THS_PER,M,EMP_DC,UK,2019,2793.26,M,emp_ths
