dataset,nace,nace_label,indic,indic_label,geo,year,value
sbs_ovw_act,M712,Technical testing and analysis,NETTUR_MEUR,Net turnover - million euro,SE,2022,1159.98
sbs_ovw_act,M712,Technical testing and analysis,NETTUR_MEUR,Net turnover - million euro,SE,2023,1352.45
sbs_ovw_act,M712,Technical testing and analysis,NETTUR_MEUR,Net turnover - million euro,SE,2024,1412.48
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,AT,2021,5430.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,AT,2022,5516.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,AT,2023,5345.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,AT,2024,5504.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,BE,2021,13177.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,BE,2022,13483.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,BE,2023,14492.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,BE,2024,14632.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,CZ,2021,12190.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,CZ,2022,12339.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,CZ,2023,12434.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,CZ,2024,12413.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DE,2021,121976.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DE,2022,120699.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DE,2023,122976.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DE,2024,128936.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DK,2021,4568.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DK,2022,4733.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DK,2023,4824.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,DK,2024,4883.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EL,2021,3527.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EL,2022,3833.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EL,2023,4275.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EL,2024,4226.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,ES,2021,42384.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,ES,2022,45975.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,ES,2023,44224.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,ES,2024,46050.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EU27_2020,2021,430053.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EU27_2020,2022,434410.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,EU27_2020,2023,448966.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FI,2021,4598.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FI,2022,4620.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FI,2023,4598.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FI,2024,4572.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FR,2021,83640.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FR,2022,79819.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FR,2023,87663.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,FR,2024,92954.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,HU,2021,7218.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,HU,2022,7378.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,HU,2023,7975.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,HU,2024,7745.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IE,2021,5138.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IE,2022,5589.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IE,2023,5895.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IE,2024,6050.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IT,2021,33429.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IT,2022,35472.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IT,2023,35890.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,IT,2024,40032.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,NL,2021,18156.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,NL,2022,18543.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,NL,2023,19216.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,NL,2024,20205.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PL,2021,20106.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PL,2022,20576.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PL,2023,20473.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PL,2024,20354.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PT,2021,6055.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PT,2022,6317.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PT,2023,6405.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,PT,2024,6579.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,RO,2021,15658.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,RO,2022,16321.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,RO,2023,17866.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,RO,2024,17467.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,SE,2021,7930.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,SE,2022,7909.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,SE,2023,8900.0
sbs_ovw_act,M712,Technical testing and analysis,SAL_NR,Employees - number,SE,2024,9038.0
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,AT,2021,657.24
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,AT,2022,667.81
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,AT,2023,680.01
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,AT,2024,710.39
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,BE,2021,2174.73
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,BE,2022,2513.86
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,BE,2023,2672.2
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,BE,2024,2892.61
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,CZ,2021,837.02
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,CZ,2022,973.08
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,CZ,2023,1082.77
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,CZ,2024,1139.29
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DE,2021,13291.85
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DE,2022,13584.44
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DE,2023,14880.96
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DE,2024,15609.4
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DK,2021,694.17
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DK,2022,769.33
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DK,2023,828.51
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,DK,2024,823.28
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EL,2021,327.53
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EL,2022,386.29
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EL,2023,463.54
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EL,2024,431.36
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,ES,2021,3571.79
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,ES,2022,4130.35
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,ES,2023,4052.63
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,ES,2024,4586.0
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2021,46799.01
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2022,48704.2
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,EU27_2020,2023,52941.84
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FI,2021,605.99
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FI,2022,580.01
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FI,2023,624.06
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FI,2024,745.28
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FR,2021,10817.84
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FR,2022,10093.01
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FR,2023,11360.5
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,FR,2024,12511.26
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,HU,2021,320.14
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,HU,2022,365.16
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,HU,2023,433.72
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,HU,2024,443.12
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IE,2021,807.84
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IE,2022,885.46
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IE,2023,989.31
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IE,2024,1110.9
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IT,2021,5136.42
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IT,2022,5697.97
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IT,2023,5794.86
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,IT,2024,6579.5
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,NL,2021,2460.93
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,NL,2022,2707.71
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,NL,2023,3059.22
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,NL,2024,3308.14
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PL,2021,1157.61
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PL,2022,1298.77
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PL,2023,1495.21
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PL,2024,1623.13
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PT,2021,411.35
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PT,2022,459.96
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PT,2023,477.83
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,PT,2024,514.94
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,RO,2021,587.64
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,RO,2022,661.23
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,RO,2023,788.26
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,RO,2024,898.89
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,SE,2021,1210.58
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,SE,2022,1133.55
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,SE,2023,1262.73
sbs_ovw_act,M712,Technical testing and analysis,VAL_OUT_MEUR,Value of output - million euro,SE,2024,1375.18
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,AT,2021,255.65
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,AT,2022,272.04
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,AT,2023,284.64
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,AT,2024,310.03
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,BE,2021,698.94
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,BE,2022,784.46
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,BE,2023,897.46
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,BE,2024,911.02
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,CZ,2021,228.57
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,CZ,2022,256.95
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,CZ,2023,286.22
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,CZ,2024,297.3
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DE,2021,5825.99
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DE,2022,6178.26
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DE,2023,6664.12
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DE,2024,7091.02
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DK,2021,304.29
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DK,2022,317.85
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DK,2023,343.17
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,DK,2024,360.68
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EL,2021,82.42
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EL,2022,99.23
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EL,2023,119.81
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EL,2024,126.82
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,ES,2021,1264.08
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,ES,2022,1419.4
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,ES,2023,1424.53
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,ES,2024,1631.54
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EU27_2020,2021,16056.17
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EU27_2020,2022,16951.38
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,EU27_2020,2023,18537.54
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FI,2021,222.77
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FI,2022,225.36
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FI,2023,234.78
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FI,2024,244.31
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FR,2021,3312.09
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FR,2022,3250.77
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FR,2023,3663.31
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,FR,2024,4161.52
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,HU,2021,111.02
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,HU,2022,119.02
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,HU,2023,148.43
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,HU,2024,153.18
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IE,2021,221.97
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IE,2022,238.18
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IE,2023,326.7
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IE,2024,301.39
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IT,2021,1085.43
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IT,2022,1173.22
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IT,2023,1231.34
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,IT,2024,1428.95
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,NL,2021,930.62
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,NL,2022,989.49
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,NL,2023,1082.93
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,NL,2024,1116.55
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PL,2021,347.46
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PL,2022,381.57
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PL,2023,442.38
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PL,2024,513.2
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PT,2021,112.84
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PT,2022,123.72
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PT,2023,135.25
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,PT,2024,149.43
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,RO,2021,196.07
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,RO,2022,224.57
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,RO,2023,284.46
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,RO,2024,320.34
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,SE,2021,360.03
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,SE,2022,355.6
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,SE,2023,364.42
sbs_ovw_act,M712,Technical testing and analysis,WAGE_MEUR,Wages and salaries - million euro,SE,2024,391.4
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,AT,2021,4857.52
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,AT,2022,5244.75
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,AT,2023,5587.99
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,AT,2024,5865.76
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,BE,2021,5463.7
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,BE,2022,5837.19
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,BE,2023,6373.06
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,BE,2024,6657.95
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,CZ,2021,2386.29
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,CZ,2022,2704.95
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,CZ,2023,3022.46
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,CZ,2024,3160.59
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DE,2021,62662.18
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DE,2022,53773.35
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DE,2023,67070.76
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DE,2024,65626.24
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DK,2021,4805.01
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DK,2022,5128.6
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DK,2023,5521.96
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,DK,2024,5967.66
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EL,2021,1282.38
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EL,2022,1580.05
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EL,2023,1971.63
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EL,2024,2322.51
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,ES,2021,12365.36
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,ES,2022,13940.27
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,ES,2023,16049.57
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,ES,2024,17644.62
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EU27_2020,2021,179486.98
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EU27_2020,2022,182746.47
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,EU27_2020,2023,209421.0
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FI,2021,3484.18
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FI,2022,3592.35
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FI,2023,3772.56
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FI,2024,3747.74
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FR,2021,29256.56
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FR,2022,31205.83
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FR,2023,33656.77
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,FR,2024,35596.82
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,HU,2021,1455.84
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,HU,2022,1584.83
sbs_ovw_act,M71,Architectural and engineering activities; technical testing and analysis,AV_MEUR,Value added - million euro,HU,2023,1918.09
