dataset,bop_item,stk_flow,partner,geo,year,currency,value
bop_its6_det,SJ312,DEB,CH,PT,2018,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,CH,PT,2019,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,CH,PT,2020,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,CH,PT,2021,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,CH,PT,2022,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,CH,PT,2023,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,CH,PT,2024,MIO_EUR,10.0
bop_its6_det,SJ312,DEB,CH,RO,2016,MIO_EUR,6.0
bop_its6_det,SJ312,DEB,CH,RO,2017,MIO_EUR,1.1
bop_its6_det,SJ312,DEB,CH,RO,2019,MIO_EUR,1.3
bop_its6_det,SJ312,DEB,CH,SE,2015,MIO_EUR,7.8
bop_its6_det,SJ312,DEB,CH,SE,2016,MIO_EUR,10.2
bop_its6_det,SJ312,DEB,CH,SE,2017,MIO_EUR,9.1
bop_its6_det,SJ312,DEB,CH,SE,2018,MIO_EUR,6.9
bop_its6_det,SJ312,DEB,CH,SE,2019,MIO_EUR,5.4
bop_its6_det,SJ312,DEB,CH,SE,2020,MIO_EUR,10.3
bop_its6_det,SJ312,DEB,CH,SE,2021,MIO_EUR,10.0
bop_its6_det,SJ312,DEB,CH,SE,2022,MIO_EUR,7.4
bop_its6_det,SJ312,DEB,CH,SE,2023,MIO_EUR,14.4
bop_its6_det,SJ312,DEB,CH,SE,2024,MIO_EUR,15.4
bop_its6_det,SJ312,CRE,CH,AT,2015,MIO_EUR,152.0
bop_its6_det,SJ312,CRE,CH,AT,2016,MIO_EUR,156.0
bop_its6_det,SJ312,CRE,CH,AT,2017,MIO_EUR,232.0
bop_its6_det,SJ312,CRE,CH,AT,2018,MIO_EUR,166.0
bop_its6_det,SJ312,CRE,CH,AT,2019,MIO_EUR,187.0
bop_its6_det,SJ312,CRE,CH,AT,2020,MIO_EUR,142.0
bop_its6_det,SJ312,CRE,CH,AT,2021,MIO_EUR,178.0
bop_its6_det,SJ312,CRE,CH,AT,2022,MIO_EUR,158.0
bop_its6_det,SJ312,CRE,CH,AT,2023,MIO_EUR,203.0
bop_its6_det,SJ312,CRE,CH,AT,2024,MIO_EUR,198.0
bop_its6_det,SJ312,CRE,CH,BE,2015,MIO_EUR,52.0
bop_its6_det,SJ312,CRE,CH,BE,2016,MIO_EUR,26.0
bop_its6_det,SJ312,CRE,CH,BE,2017,MIO_EUR,13.0
bop_its6_det,SJ312,CRE,CH,BE,2018,MIO_EUR,15.0
bop_its6_det,SJ312,CRE,CH,BE,2019,MIO_EUR,12.0
bop_its6_det,SJ312,CRE,CH,BE,2020,MIO_EUR,13.0
bop_its6_det,SJ312,CRE,CH,BE,2021,MIO_EUR,32.0
bop_its6_det,SJ312,CRE,CH,BE,2022,MIO_EUR,27.0
bop_its6_det,SJ312,CRE,CH,BE,2023,MIO_EUR,45.0
bop_its6_det,SJ312,CRE,CH,BE,2024,MIO_EUR,13.0
bop_its6_det,SJ312,CRE,CH,CZ,2015,MIO_EUR,9.1
bop_its6_det,SJ312,CRE,CH,CZ,2016,MIO_EUR,4.9
bop_its6_det,SJ312,CRE,CH,CZ,2017,MIO_EUR,15.1
bop_its6_det,SJ312,CRE,CH,CZ,2018,MIO_EUR,29.8
bop_its6_det,SJ312,CRE,CH,CZ,2019,MIO_EUR,20.8
bop_its6_det,SJ312,CRE,CH,CZ,2020,MIO_EUR,21.5
bop_its6_det,SJ312,CRE,CH,CZ,2021,MIO_EUR,18.7
bop_its6_det,SJ312,CRE,CH,CZ,2022,MIO_EUR,26.5
bop_its6_det,SJ312,CRE,CH,CZ,2023,MIO_EUR,20.6
bop_its6_det,SJ312,CRE,CH,CZ,2024,MIO_EUR,21.2
bop_its6_det,SJ312,CRE,CH,DE,2015,MIO_EUR,459.0
bop_its6_det,SJ312,CRE,CH,DE,2016,MIO_EUR,519.0
bop_its6_det,SJ312,CRE,CH,DE,2017,MIO_EUR,334.0
bop_its6_det,SJ312,CRE,CH,DE,2021,MIO_EUR,448.0
bop_its6_det,SJ312,CRE,CH,DE,2022,MIO_EUR,387.0
bop_its6_det,SJ312,CRE,CH,DK,2015,MIO_EUR,13.7
bop_its6_det,SJ312,CRE,CH,DK,2016,MIO_EUR,33.6
bop_its6_det,SJ312,CRE,CH,DK,2017,MIO_EUR,19.4
bop_its6_det,SJ312,CRE,CH,DK,2018,MIO_EUR,14.6
bop_its6_det,SJ312,CRE,CH,DK,2019,MIO_EUR,21.2
bop_its6_det,SJ312,CRE,CH,DK,2020,MIO_EUR,12.9
bop_its6_det,SJ312,CRE,CH,DK,2021,MIO_EUR,14.7
bop_its6_det,SJ312,CRE,CH,DK,2022,MIO_EUR,15.1
bop_its6_det,SJ312,CRE,CH,DK,2023,MIO_EUR,31.5
bop_its6_det,SJ312,CRE,CH,DK,2024,MIO_EUR,90.2
bop_its6_det,SJ312,CRE,CH,EL,2015,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,CH,EL,2016,MIO_EUR,3.5
bop_its6_det,SJ312,CRE,CH,EL,2017,MIO_EUR,4.9
bop_its6_det,SJ312,CRE,CH,EL,2018,MIO_EUR,2.7
bop_its6_det,SJ312,CRE,CH,EL,2019,MIO_EUR,2.4
bop_its6_det,SJ312,CRE,CH,EL,2020,MIO_EUR,2.4
bop_its6_det,SJ312,CRE,CH,EL,2021,MIO_EUR,3.9
bop_its6_det,SJ312,CRE,CH,EL,2022,MIO_EUR,4.2
bop_its6_det,SJ312,CRE,CH,EL,2023,MIO_EUR,5.8
bop_its6_det,SJ312,CRE,CH,EL,2024,MIO_EUR,5.8
bop_its6_det,SJ312,CRE,CH,ES,2015,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,CH,ES,2017,MIO_EUR,5.0
bop_its6_det,SJ312,CRE,CH,ES,2019,MIO_EUR,15.0
bop_its6_det,SJ312,CRE,CH,ES,2021,MIO_EUR,13.0
bop_its6_det,SJ312,CRE,CH,ES,2022,MIO_EUR,7.0
bop_its6_det,SJ312,CRE,CH,ES,2023,MIO_EUR,9.0
bop_its6_det,SJ312,CRE,CH,ES,2024,MIO_EUR,15.0
bop_its6_det,SJ312,CRE,CH,EU27_2020,2015,MIO_EUR,1043.9
bop_its6_det,SJ312,CRE,CH,EU27_2020,2016,MIO_EUR,1097.0
bop_its6_det,SJ312,CRE,CH,EU27_2020,2017,MIO_EUR,938.1
bop_its6_det,SJ312,CRE,CH,EU27_2020,2018,MIO_EUR,882.4
bop_its6_det,SJ312,CRE,CH,EU27_2020,2019,MIO_EUR,1081.9
bop_its6_det,SJ312,CRE,CH,EU27_2020,2020,MIO_EUR,989.3
bop_its6_det,SJ312,CRE,CH,EU27_2020,2021,MIO_EUR,1244.0
bop_its6_det,SJ312,CRE,CH,EU27_2020,2022,MIO_EUR,1183.2
bop_its6_det,SJ312,CRE,CH,EU27_2020,2023,MIO_EUR,1444.2
bop_its6_det,SJ312,CRE,CH,EU27_2020,2024,MIO_EUR,1661.1
bop_its6_det,SJ312,CRE,CH,FI,2015,MIO_EUR,6.0
bop_its6_det,SJ312,CRE,CH,FI,2016,MIO_EUR,8.0
bop_its6_det,SJ312,CRE,CH,FI,2017,MIO_EUR,18.0
bop_its6_det,SJ312,CRE,CH,FI,2018,MIO_EUR,21.0
bop_its6_det,SJ312,CRE,CH,FI,2019,MIO_EUR,14.0
bop_its6_det,SJ312,CRE,CH,FI,2020,MIO_EUR,11.0
bop_its6_det,SJ312,CRE,CH,FI,2021,MIO_EUR,9.0
bop_its6_det,SJ312,CRE,CH,FI,2022,MIO_EUR,11.0
bop_its6_det,SJ312,CRE,CH,FI,2023,MIO_EUR,9.0
bop_its6_det,SJ312,CRE,CH,FI,2024,MIO_EUR,16.0
bop_its6_det,SJ312,CRE,CH,HU,2015,MIO_EUR,2.8
bop_its6_det,SJ312,CRE,CH,HU,2016,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,CH,HU,2017,MIO_EUR,2.6
bop_its6_det,SJ312,CRE,CH,HU,2018,MIO_EUR,5.4
bop_its6_det,SJ312,CRE,CH,HU,2019,MIO_EUR,14.5
bop_its6_det,SJ312,CRE,CH,HU,2021,MIO_EUR,7.8
bop_its6_det,SJ312,CRE,CH,HU,2022,MIO_EUR,12.2
bop_its6_det,SJ312,CRE,CH,HU,2023,MIO_EUR,17.3
bop_its6_det,SJ312,CRE,CH,HU,2024,MIO_EUR,20.8
bop_its6_det,SJ312,CRE,CH,IE,2015,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,IE,2016,MIO_EUR,6.0
bop_its6_det,SJ312,CRE,CH,IE,2017,MIO_EUR,6.0
bop_its6_det,SJ312,CRE,CH,IE,2018,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,IE,2023,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,IE,2024,MIO_EUR,6.0
bop_its6_det,SJ312,CRE,CH,IT,2015,MIO_EUR,8.9
bop_its6_det,SJ312,CRE,CH,IT,2016,MIO_EUR,20.2
bop_its6_det,SJ312,CRE,CH,IT,2017,MIO_EUR,18.9
bop_its6_det,SJ312,CRE,CH,IT,2018,MIO_EUR,8.1
bop_its6_det,SJ312,CRE,CH,IT,2019,MIO_EUR,9.1
bop_its6_det,SJ312,CRE,CH,IT,2020,MIO_EUR,11.2
bop_its6_det,SJ312,CRE,CH,IT,2021,MIO_EUR,21.0
bop_its6_det,SJ312,CRE,CH,IT,2022,MIO_EUR,21.4
bop_its6_det,SJ312,CRE,CH,IT,2023,MIO_EUR,16.3
bop_its6_det,SJ312,CRE,CH,IT,2024,MIO_EUR,14.8
bop_its6_det,SJ312,CRE,CH,NL,2015,MIO_EUR,78.8
bop_its6_det,SJ312,CRE,CH,NL,2020,MIO_EUR,88.4
bop_its6_det,SJ312,CRE,CH,NL,2023,MIO_EUR,212.2
bop_its6_det,SJ312,CRE,CH,PL,2015,MIO_EUR,40.4
bop_its6_det,SJ312,CRE,CH,PL,2016,MIO_EUR,33.0
bop_its6_det,SJ312,CRE,CH,PL,2017,MIO_EUR,36.2
bop_its6_det,SJ312,CRE,CH,PL,2018,MIO_EUR,35.7
bop_its6_det,SJ312,CRE,CH,PL,2019,MIO_EUR,26.8
bop_its6_det,SJ312,CRE,CH,PL,2020,MIO_EUR,70.7
bop_its6_det,SJ312,CRE,CH,PL,2021,MIO_EUR,107.6
bop_its6_det,SJ312,CRE,CH,PL,2022,MIO_EUR,118.2
bop_its6_det,SJ312,CRE,CH,PL,2023,MIO_EUR,162.7
bop_its6_det,SJ312,CRE,CH,PL,2024,MIO_EUR,216.9
bop_its6_det,SJ312,CRE,CH,PT,2015,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,PT,2016,MIO_EUR,4.0
bop_its6_det,SJ312,CRE,CH,PT,2017,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,CH,PT,2018,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,PT,2019,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,CH,PT,2020,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,CH,PT,2021,MIO_EUR,5.0
bop_its6_det,SJ312,CRE,CH,PT,2022,MIO_EUR,4.0
bop_its6_det,SJ312,CRE,CH,PT,2023,MIO_EUR,7.0
bop_its6_det,SJ312,CRE,CH,PT,2024,MIO_EUR,11.0
bop_its6_det,SJ312,CRE,CH,RO,2017,MIO_EUR,6.6
bop_its6_det,SJ312,CRE,CH,RO,2019,MIO_EUR,7.4
bop_its6_det,SJ312,CRE,CH,SE,2015,MIO_EUR,27.2
bop_its6_det,SJ312,CRE,CH,SE,2016,MIO_EUR,57.3
bop_its6_det,SJ312,CRE,CH,SE,2017,MIO_EUR,36.9
bop_its6_det,SJ312,CRE,CH,SE,2018,MIO_EUR,31.7
bop_its6_det,SJ312,CRE,CH,SE,2019,MIO_EUR,37.1
bop_its6_det,SJ312,CRE,CH,SE,2020,MIO_EUR,17.5
bop_its6_det,SJ312,CRE,CH,SE,2021,MIO_EUR,51.6
bop_its6_det,SJ312,CRE,CH,SE,2022,MIO_EUR,31.7
bop_its6_det,SJ312,CRE,CH,SE,2023,MIO_EUR,42.2
bop_its6_det,SJ312,CRE,CH,SE,2024,MIO_EUR,75.4
bop_its6_det,SJ312,DEB,JP,AT,2015,MIO_EUR,6.0
bop_its6_det,SJ312,DEB,JP,AT,2016,MIO_EUR,6.0
bop_its6_det,SJ312,DEB,JP,AT,2017,MIO_EUR,6.0
bop_its6_det,SJ312,DEB,JP,AT,2018,MIO_EUR,8.0
bop_its6_det,SJ312,DEB,JP,AT,2019,MIO_EUR,7.0
bop_its6_det,SJ312,DEB,JP,AT,2020,MIO_EUR,9.0
bop_its6_det,SJ312,DEB,JP,AT,2021,MIO_EUR,5.0
bop_its6_det,SJ312,DEB,JP,AT,2022,MIO_EUR,3.0
bop_its6_det,SJ312,DEB,JP,AT,2023,MIO_EUR,3.0
bop_its6_det,SJ312,DEB,JP,AT,2024,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,BE,2017,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,BE,2018,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,BE,2019,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,BE,2020,MIO_EUR,2.0
bop_its6_det,SJ312,DEB,JP,BE,2021,MIO_EUR,6.0
bop_its6_det,SJ312,DEB,JP,BE,2023,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,BE,2024,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,CZ,2015,MIO_EUR,0.3
bop_its6_det,SJ312,DEB,JP,CZ,2016,MIO_EUR,0.8
bop_its6_det,SJ312,DEB,JP,CZ,2017,MIO_EUR,1.4
bop_its6_det,SJ312,DEB,JP,CZ,2018,MIO_EUR,0.6
bop_its6_det,SJ312,DEB,JP,CZ,2019,MIO_EUR,0.2
bop_its6_det,SJ312,DEB,JP,CZ,2020,MIO_EUR,0.2
bop_its6_det,SJ312,DEB,JP,CZ,2021,MIO_EUR,0.4
bop_its6_det,SJ312,DEB,JP,CZ,2022,MIO_EUR,0.3
bop_its6_det,SJ312,DEB,JP,CZ,2023,MIO_EUR,0.5
bop_its6_det,SJ312,DEB,JP,CZ,2024,MIO_EUR,0.3
bop_its6_det,SJ312,DEB,JP,DE,2015,MIO_EUR,60.0
bop_its6_det,SJ312,DEB,JP,DE,2016,MIO_EUR,50.0
bop_its6_det,SJ312,DEB,JP,DE,2017,MIO_EUR,51.0
bop_its6_det,SJ312,DEB,JP,DE,2018,MIO_EUR,56.0
bop_its6_det,SJ312,DEB,JP,DE,2021,MIO_EUR,44.0
bop_its6_det,SJ312,DEB,JP,DE,2023,MIO_EUR,52.0
bop_its6_det,SJ312,DEB,JP,DK,2015,MIO_EUR,2.5
bop_its6_det,SJ312,DEB,JP,DK,2016,MIO_EUR,4.4
bop_its6_det,SJ312,DEB,JP,DK,2017,MIO_EUR,3.1
bop_its6_det,SJ312,DEB,JP,DK,2018,MIO_EUR,3.9
bop_its6_det,SJ312,DEB,JP,DK,2019,MIO_EUR,2.5
bop_its6_det,SJ312,DEB,JP,DK,2020,MIO_EUR,1.3
bop_its6_det,SJ312,DEB,JP,DK,2021,MIO_EUR,1.3
bop_its6_det,SJ312,DEB,JP,DK,2022,MIO_EUR,3.0
bop_its6_det,SJ312,DEB,JP,DK,2023,MIO_EUR,5.8
bop_its6_det,SJ312,DEB,JP,DK,2024,MIO_EUR,4.4
bop_its6_det,SJ312,DEB,JP,EL,2015,MIO_EUR,0.1
bop_its6_det,SJ312,DEB,JP,EL,2016,MIO_EUR,3.1
bop_its6_det,SJ312,DEB,JP,EL,2017,MIO_EUR,3.9
bop_its6_det,SJ312,DEB,JP,EL,2018,MIO_EUR,2.0
bop_its6_det,SJ312,DEB,JP,EL,2019,MIO_EUR,1.5
bop_its6_det,SJ312,DEB,JP,EL,2020,MIO_EUR,0.1
bop_its6_det,SJ312,DEB,JP,EL,2021,MIO_EUR,4.9
bop_its6_det,SJ312,DEB,JP,EL,2022,MIO_EUR,6.5
bop_its6_det,SJ312,DEB,JP,EL,2023,MIO_EUR,11.7
bop_its6_det,SJ312,DEB,JP,EL,2024,MIO_EUR,12.3
bop_its6_det,SJ312,DEB,JP,ES,2015,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,ES,2018,MIO_EUR,2.0
bop_its6_det,SJ312,DEB,JP,ES,2022,MIO_EUR,2.0
bop_its6_det,SJ312,DEB,JP,ES,2023,MIO_EUR,5.0
bop_its6_det,SJ312,DEB,JP,ES,2024,MIO_EUR,11.0
bop_its6_det,SJ312,DEB,JP,EU27_2020,2015,MIO_EUR,130.1
bop_its6_det,SJ312,DEB,JP,EU27_2020,2016,MIO_EUR,143.4
bop_its6_det,SJ312,DEB,JP,EU27_2020,2017,MIO_EUR,227.3
bop_its6_det,SJ312,DEB,JP,EU27_2020,2018,MIO_EUR,133.5
bop_its6_det,SJ312,DEB,JP,EU27_2020,2019,MIO_EUR,135.0
bop_its6_det,SJ312,DEB,JP,EU27_2020,2020,MIO_EUR,100.1
bop_its6_det,SJ312,DEB,JP,EU27_2020,2021,MIO_EUR,132.7
bop_its6_det,SJ312,DEB,JP,EU27_2020,2022,MIO_EUR,340.1
bop_its6_det,SJ312,DEB,JP,EU27_2020,2023,MIO_EUR,123.8
bop_its6_det,SJ312,DEB,JP,EU27_2020,2024,MIO_EUR,129.3
bop_its6_det,SJ312,DEB,JP,FI,2015,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,FI,2016,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,FI,2017,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,FI,2018,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,FI,2019,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,FI,2020,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,FI,2021,MIO_EUR,1.0
bop_its6_det,SJ312,DEB,JP,FI,2022,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,FI,2023,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,FI,2024,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,HU,2015,MIO_EUR,19.2
bop_its6_det,SJ312,DEB,JP,HU,2016,MIO_EUR,17.1
bop_its6_det,SJ312,DEB,JP,HU,2017,MIO_EUR,12.5
bop_its6_det,SJ312,DEB,JP,HU,2019,MIO_EUR,16.0
bop_its6_det,SJ312,DEB,JP,HU,2020,MIO_EUR,9.9
bop_its6_det,SJ312,DEB,JP,HU,2021,MIO_EUR,8.1
bop_its6_det,SJ312,DEB,JP,HU,2022,MIO_EUR,8.4
bop_its6_det,SJ312,DEB,JP,HU,2023,MIO_EUR,3.9
bop_its6_det,SJ312,DEB,JP,HU,2024,MIO_EUR,4.1
bop_its6_det,SJ312,DEB,JP,IE,2015,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2016,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2017,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2018,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2019,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2020,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2021,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2022,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2023,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IE,2024,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,IT,2015,MIO_EUR,11.8
bop_its6_det,SJ312,DEB,JP,IT,2016,MIO_EUR,5.3
bop_its6_det,SJ312,DEB,JP,IT,2017,MIO_EUR,3.0
bop_its6_det,SJ312,DEB,JP,IT,2018,MIO_EUR,9.6
bop_its6_det,SJ312,DEB,JP,IT,2019,MIO_EUR,1.7
bop_its6_det,SJ312,DEB,JP,IT,2020,MIO_EUR,5.7
bop_its6_det,SJ312,DEB,JP,IT,2021,MIO_EUR,5.8
bop_its6_det,SJ312,DEB,JP,IT,2022,MIO_EUR,8.4
bop_its6_det,SJ312,DEB,JP,IT,2023,MIO_EUR,5.0
bop_its6_det,SJ312,DEB,JP,IT,2024,MIO_EUR,7.8
bop_its6_det,SJ312,DEB,JP,NL,2015,MIO_EUR,1.5
bop_its6_det,SJ312,DEB,JP,NL,2016,MIO_EUR,0.1
bop_its6_det,SJ312,DEB,JP,NL,2018,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,NL,2019,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,NL,2020,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,NL,2022,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,NL,2023,MIO_EUR,0.1
bop_its6_det,SJ312,DEB,JP,NL,2024,MIO_EUR,0.6
bop_its6_det,SJ312,DEB,JP,PL,2015,MIO_EUR,3.1
bop_its6_det,SJ312,DEB,JP,PL,2016,MIO_EUR,4.1
bop_its6_det,SJ312,DEB,JP,PL,2017,MIO_EUR,4.0
bop_its6_det,SJ312,DEB,JP,PL,2018,MIO_EUR,3.3
bop_its6_det,SJ312,DEB,JP,PL,2019,MIO_EUR,10.2
bop_its6_det,SJ312,DEB,JP,PL,2020,MIO_EUR,3.8
bop_its6_det,SJ312,DEB,JP,PL,2021,MIO_EUR,7.4
bop_its6_det,SJ312,DEB,JP,PL,2022,MIO_EUR,8.1
bop_its6_det,SJ312,DEB,JP,PL,2023,MIO_EUR,8.6
bop_its6_det,SJ312,DEB,JP,PL,2024,MIO_EUR,5.1
bop_its6_det,SJ312,DEB,JP,PT,2015,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2016,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2017,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2018,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2019,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2020,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2021,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2022,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2023,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,PT,2024,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,RO,2018,MIO_EUR,4.3
bop_its6_det,SJ312,DEB,JP,RO,2019,MIO_EUR,3.4
bop_its6_det,SJ312,DEB,JP,RO,2021,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,RO,2022,MIO_EUR,0.4
bop_its6_det,SJ312,DEB,JP,RO,2024,MIO_EUR,0.0
bop_its6_det,SJ312,DEB,JP,SE,2015,MIO_EUR,7.6
bop_its6_det,SJ312,DEB,JP,SE,2016,MIO_EUR,30.1
bop_its6_det,SJ312,DEB,JP,SE,2017,MIO_EUR,0.8
bop_its6_det,SJ312,DEB,JP,SE,2018,MIO_EUR,2.7
bop_its6_det,SJ312,DEB,JP,SE,2019,MIO_EUR,1.5
bop_its6_det,SJ312,DEB,JP,SE,2020,MIO_EUR,1.2
bop_its6_det,SJ312,DEB,JP,SE,2021,MIO_EUR,2.4
bop_its6_det,SJ312,DEB,JP,SE,2022,MIO_EUR,2.6
bop_its6_det,SJ312,DEB,JP,SE,2023,MIO_EUR,5.2
bop_its6_det,SJ312,DEB,JP,SE,2024,MIO_EUR,10.5
bop_its6_det,SJ312,CRE,JP,AT,2015,MIO_EUR,76.0
bop_its6_det,SJ312,CRE,JP,AT,2016,MIO_EUR,80.0
bop_its6_det,SJ312,CRE,JP,AT,2017,MIO_EUR,78.0
bop_its6_det,SJ312,CRE,JP,AT,2018,MIO_EUR,120.0
bop_its6_det,SJ312,CRE,JP,AT,2019,MIO_EUR,91.0
bop_its6_det,SJ312,CRE,JP,AT,2020,MIO_EUR,75.0
bop_its6_det,SJ312,CRE,JP,AT,2021,MIO_EUR,82.0
bop_its6_det,SJ312,CRE,JP,AT,2022,MIO_EUR,93.0
bop_its6_det,SJ312,CRE,JP,AT,2023,MIO_EUR,178.0
bop_its6_det,SJ312,CRE,JP,AT,2024,MIO_EUR,83.0
bop_its6_det,SJ312,CRE,JP,BE,2015,MIO_EUR,7.0
bop_its6_det,SJ312,CRE,JP,BE,2016,MIO_EUR,4.0
bop_its6_det,SJ312,CRE,JP,BE,2019,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,JP,BE,2023,MIO_EUR,48.0
bop_its6_det,SJ312,CRE,JP,BE,2024,MIO_EUR,46.0
bop_its6_det,SJ312,CRE,JP,CZ,2015,MIO_EUR,0.3
bop_its6_det,SJ312,CRE,JP,CZ,2016,MIO_EUR,0.4
bop_its6_det,SJ312,CRE,JP,CZ,2017,MIO_EUR,0.8
bop_its6_det,SJ312,CRE,JP,CZ,2018,MIO_EUR,0.5
bop_its6_det,SJ312,CRE,JP,CZ,2019,MIO_EUR,0.7
bop_its6_det,SJ312,CRE,JP,CZ,2020,MIO_EUR,0.6
bop_its6_det,SJ312,CRE,JP,CZ,2021,MIO_EUR,1.2
bop_its6_det,SJ312,CRE,JP,CZ,2022,MIO_EUR,0.4
bop_its6_det,SJ312,CRE,JP,CZ,2023,MIO_EUR,0.4
bop_its6_det,SJ312,CRE,JP,CZ,2024,MIO_EUR,0.7
bop_its6_det,SJ312,CRE,JP,DE,2016,MIO_EUR,118.0
bop_its6_det,SJ312,CRE,JP,DE,2019,MIO_EUR,139.0
bop_its6_det,SJ312,CRE,JP,DE,2021,MIO_EUR,123.0
bop_its6_det,SJ312,CRE,JP,DE,2022,MIO_EUR,135.0
bop_its6_det,SJ312,CRE,JP,DK,2015,MIO_EUR,11.5
bop_its6_det,SJ312,CRE,JP,DK,2016,MIO_EUR,11.0
bop_its6_det,SJ312,CRE,JP,DK,2017,MIO_EUR,6.7
bop_its6_det,SJ312,CRE,JP,DK,2018,MIO_EUR,11.8
bop_its6_det,SJ312,CRE,JP,DK,2019,MIO_EUR,14.6
bop_its6_det,SJ312,CRE,JP,DK,2020,MIO_EUR,7.8
bop_its6_det,SJ312,CRE,JP,DK,2021,MIO_EUR,13.8
bop_its6_det,SJ312,CRE,JP,DK,2022,MIO_EUR,12.9
bop_its6_det,SJ312,CRE,JP,DK,2023,MIO_EUR,14.0
bop_its6_det,SJ312,CRE,JP,DK,2024,MIO_EUR,22.4
bop_its6_det,SJ312,CRE,JP,EL,2015,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2016,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2017,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2018,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2019,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2020,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,EL,2021,MIO_EUR,0.2
bop_its6_det,SJ312,CRE,JP,EL,2022,MIO_EUR,0.1
bop_its6_det,SJ312,CRE,JP,EL,2023,MIO_EUR,0.2
bop_its6_det,SJ312,CRE,JP,EL,2024,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,ES,2019,MIO_EUR,6.0
bop_its6_det,SJ312,CRE,JP,ES,2020,MIO_EUR,5.0
bop_its6_det,SJ312,CRE,JP,ES,2021,MIO_EUR,6.0
