dataset,isco08,isco08_label,geo,year,unit,age,sex,value
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2024,THS_PER,Y15-64,T,461.2
lfsa_egai2d,OC25,Information and communications technology professionals,NL,2025,THS_PER,Y15-64,T,476.6
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2015,THS_PER,Y15-64,T,217.0
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2016,THS_PER,Y15-64,T,211.5
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2017,THS_PER,Y15-64,T,220.4
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2018,THS_PER,Y15-64,T,249.7
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2019,THS_PER,Y15-64,T,313.8
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2020,THS_PER,Y15-64,T,330.3
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2021,THS_PER,Y15-64,T,344.1
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2022,THS_PER,Y15-64,T,354.4
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2023,THS_PER,Y15-64,T,436.8
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2024,THS_PER,Y15-64,T,477.8
lfsa_egai2d,OC25,Information and communications technology professionals,PL,2025,THS_PER,Y15-64,T,517.1
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2015,THS_PER,Y15-64,T,56.5
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2016,THS_PER,Y15-64,T,59.0
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2017,THS_PER,Y15-64,T,55.8
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2018,THS_PER,Y15-64,T,68.4
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2019,THS_PER,Y15-64,T,82.4
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2020,THS_PER,Y15-64,T,104.7
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2021,THS_PER,Y15-64,T,100.2
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2022,THS_PER,Y15-64,T,116.4
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2023,THS_PER,Y15-64,T,131.5
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2024,THS_PER,Y15-64,T,149.8
lfsa_egai2d,OC25,Information and communications technology professionals,PT,2025,THS_PER,Y15-64,T,166.7
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2015,THS_PER,Y15-64,T,60.1
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2016,THS_PER,Y15-64,T,60.5
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2017,THS_PER,Y15-64,T,67.6
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2018,THS_PER,Y15-64,T,71.7
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2019,THS_PER,Y15-64,T,80.1
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2020,THS_PER,Y15-64,T,92.2
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2021,THS_PER,Y15-64,T,99.3
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2022,THS_PER,Y15-64,T,108.4
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2023,THS_PER,Y15-64,T,94.9
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2024,THS_PER,Y15-64,T,122.7
lfsa_egai2d,OC25,Information and communications technology professionals,RO,2025,THS_PER,Y15-64,T,115.4
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2015,THS_PER,Y15-64,T,141.3
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2016,THS_PER,Y15-64,T,162.2
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2017,THS_PER,Y15-64,T,178.5
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2018,THS_PER,Y15-64,T,190.0
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2019,THS_PER,Y15-64,T,209.1
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2020,THS_PER,Y15-64,T,223.9
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2021,THS_PER,Y15-64,T,245.5
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2022,THS_PER,Y15-64,T,281.2
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2023,THS_PER,Y15-64,T,288.9
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2024,THS_PER,Y15-64,T,283.9
lfsa_egai2d,OC25,Information and communications technology professionals,SE,2025,THS_PER,Y15-64,T,292.6
lfsa_egai2d,OC25,Information and communications technology professionals,UK,2015,THS_PER,Y15-64,T,930.3
lfsa_egai2d,OC25,Information and communications technology professionals,UK,2016,THS_PER,Y15-64,T,950.5
lfsa_egai2d,OC25,Information and communications technology professionals,UK,2017,THS_PER,Y15-64,T,919.7
lfsa_egai2d,OC25,Information and communications technology professionals,UK,2018,THS_PER,Y15-64,T,986.6
lfsa_egai2d,OC25,Information and communications technology professionals,UK,2019,THS_PER,Y15-64,T,1043.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2015,THS_PER,Y15-64,T,189.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2016,THS_PER,Y15-64,T,186.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2017,THS_PER,Y15-64,T,194.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2018,THS_PER,Y15-64,T,184.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2019,THS_PER,Y15-64,T,182.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2020,THS_PER,Y15-64,T,187.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2021,THS_PER,Y15-64,T,197.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2022,THS_PER,Y15-64,T,191.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2023,THS_PER,Y15-64,T,173.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2024,THS_PER,Y15-64,T,171.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",AT,2025,THS_PER,Y15-64,T,181.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2015,THS_PER,Y15-64,T,219.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2016,THS_PER,Y15-64,T,203.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2017,THS_PER,Y15-64,T,195.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2018,THS_PER,Y15-64,T,205.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2019,THS_PER,Y15-64,T,209.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2020,THS_PER,Y15-64,T,201.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2021,THS_PER,Y15-64,T,192.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2022,THS_PER,Y15-64,T,196.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2023,THS_PER,Y15-64,T,211.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2024,THS_PER,Y15-64,T,202.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",BE,2025,THS_PER,Y15-64,T,180.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2015,THS_PER,Y15-64,T,252.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2016,THS_PER,Y15-64,T,234.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2017,THS_PER,Y15-64,T,245.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2018,THS_PER,Y15-64,T,246.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2019,THS_PER,Y15-64,T,236.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2020,THS_PER,Y15-64,T,248.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2021,THS_PER,Y15-64,T,236.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2022,THS_PER,Y15-64,T,242.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2023,THS_PER,Y15-64,T,240.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2024,THS_PER,Y15-64,T,253.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",CZ,2025,THS_PER,Y15-64,T,243.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2015,THS_PER,Y15-64,T,1320.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2016,THS_PER,Y15-64,T,1314.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2017,THS_PER,Y15-64,T,1314.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2018,THS_PER,Y15-64,T,1283.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2019,THS_PER,Y15-64,T,1280.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2020,THS_PER,Y15-64,T,963.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2021,THS_PER,Y15-64,T,1072.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2022,THS_PER,Y15-64,T,1060.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2023,THS_PER,Y15-64,T,1055.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2024,THS_PER,Y15-64,T,1033.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DE,2025,THS_PER,Y15-64,T,1007.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2015,THS_PER,Y15-64,T,88.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2016,THS_PER,Y15-64,T,81.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2017,THS_PER,Y15-64,T,91.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2018,THS_PER,Y15-64,T,92.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2019,THS_PER,Y15-64,T,89.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2020,THS_PER,Y15-64,T,90.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2021,THS_PER,Y15-64,T,97.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2022,THS_PER,Y15-64,T,92.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2023,THS_PER,Y15-64,T,88.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2024,THS_PER,Y15-64,T,80.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",DK,2025,THS_PER,Y15-64,T,81.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2015,THS_PER,Y15-64,T,101.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2016,THS_PER,Y15-64,T,103.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2017,THS_PER,Y15-64,T,99.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2018,THS_PER,Y15-64,T,96.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2019,THS_PER,Y15-64,T,99.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2020,THS_PER,Y15-64,T,99.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2021,THS_PER,Y15-64,T,111.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2022,THS_PER,Y15-64,T,120.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2023,THS_PER,Y15-64,T,127.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2024,THS_PER,Y15-64,T,135.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EL,2025,THS_PER,Y15-64,T,141.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2015,THS_PER,Y15-64,T,743.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2016,THS_PER,Y15-64,T,759.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2017,THS_PER,Y15-64,T,782.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2018,THS_PER,Y15-64,T,837.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2019,THS_PER,Y15-64,T,874.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2020,THS_PER,Y15-64,T,848.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2021,THS_PER,Y15-64,T,886.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2022,THS_PER,Y15-64,T,903.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2023,THS_PER,Y15-64,T,934.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2024,THS_PER,Y15-64,T,959.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",ES,2025,THS_PER,Y15-64,T,1001.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2015,THS_PER,Y15-64,T,7393.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2016,THS_PER,Y15-64,T,7460.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2017,THS_PER,Y15-64,T,7547.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2018,THS_PER,Y15-64,T,7553.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2019,THS_PER,Y15-64,T,7632.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2020,THS_PER,Y15-64,T,7201.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2021,THS_PER,Y15-64,T,7476.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2022,THS_PER,Y15-64,T,7621.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2023,THS_PER,Y15-64,T,7598.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2024,THS_PER,Y15-64,T,7594.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",EU27_2020,2025,THS_PER,Y15-64,T,7528.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2015,THS_PER,Y15-64,T,94.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2016,THS_PER,Y15-64,T,104.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2017,THS_PER,Y15-64,T,102.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2018,THS_PER,Y15-64,T,102.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2019,THS_PER,Y15-64,T,101.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2020,THS_PER,Y15-64,T,95.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2021,THS_PER,Y15-64,T,101.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2022,THS_PER,Y15-64,T,97.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2023,THS_PER,Y15-64,T,93.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2024,THS_PER,Y15-64,T,87.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FI,2025,THS_PER,Y15-64,T,89.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2015,THS_PER,Y15-64,T,911.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2016,THS_PER,Y15-64,T,909.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2017,THS_PER,Y15-64,T,917.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2018,THS_PER,Y15-64,T,916.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2019,THS_PER,Y15-64,T,913.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2020,THS_PER,Y15-64,T,903.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2021,THS_PER,Y15-64,T,959.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2022,THS_PER,Y15-64,T,1008.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2023,THS_PER,Y15-64,T,981.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2024,THS_PER,Y15-64,T,964.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",FR,2025,THS_PER,Y15-64,T,934.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2015,THS_PER,Y15-64,T,167.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2016,THS_PER,Y15-64,T,172.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2017,THS_PER,Y15-64,T,180.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2018,THS_PER,Y15-64,T,191.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2019,THS_PER,Y15-64,T,204.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2020,THS_PER,Y15-64,T,211.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2021,THS_PER,Y15-64,T,203.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2022,THS_PER,Y15-64,T,191.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2023,THS_PER,Y15-64,T,201.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2024,THS_PER,Y15-64,T,189.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",HU,2025,THS_PER,Y15-64,T,179.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2015,THS_PER,Y15-64,T,53.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2016,THS_PER,Y15-64,T,55.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2017,THS_PER,Y15-64,T,65.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2018,THS_PER,Y15-64,T,72.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2019,THS_PER,Y15-64,T,75.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2020,THS_PER,Y15-64,T,63.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2021,THS_PER,Y15-64,T,64.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2022,THS_PER,Y15-64,T,72.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2023,THS_PER,Y15-64,T,74.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2024,THS_PER,Y15-64,T,72.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IE,2025,THS_PER,Y15-64,T,74.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2015,THS_PER,Y15-64,T,927.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2016,THS_PER,Y15-64,T,918.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2017,THS_PER,Y15-64,T,925.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2018,THS_PER,Y15-64,T,897.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2019,THS_PER,Y15-64,T,872.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2020,THS_PER,Y15-64,T,845.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2021,THS_PER,Y15-64,T,908.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2022,THS_PER,Y15-64,T,974.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2023,THS_PER,Y15-64,T,944.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2024,THS_PER,Y15-64,T,981.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",IT,2025,THS_PER,Y15-64,T,1012.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2015,THS_PER,Y15-64,T,265.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2016,THS_PER,Y15-64,T,266.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2017,THS_PER,Y15-64,T,261.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2018,THS_PER,Y15-64,T,251.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2019,THS_PER,Y15-64,T,263.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2020,THS_PER,Y15-64,T,241.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2021,THS_PER,Y15-64,T,220.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2022,THS_PER,Y15-64,T,224.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2023,THS_PER,Y15-64,T,234.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2024,THS_PER,Y15-64,T,239.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",NL,2025,THS_PER,Y15-64,T,227.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2015,THS_PER,Y15-64,T,850.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2016,THS_PER,Y15-64,T,879.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2017,THS_PER,Y15-64,T,862.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2018,THS_PER,Y15-64,T,875.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2019,THS_PER,Y15-64,T,940.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2020,THS_PER,Y15-64,T,946.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2021,THS_PER,Y15-64,T,938.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2022,THS_PER,Y15-64,T,951.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2023,THS_PER,Y15-64,T,913.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2024,THS_PER,Y15-64,T,914.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PL,2025,THS_PER,Y15-64,T,890.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2015,THS_PER,Y15-64,T,172.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2016,THS_PER,Y15-64,T,183.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2017,THS_PER,Y15-64,T,198.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2018,THS_PER,Y15-64,T,196.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2019,THS_PER,Y15-64,T,193.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2020,THS_PER,Y15-64,T,188.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2021,THS_PER,Y15-64,T,183.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2022,THS_PER,Y15-64,T,199.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2023,THS_PER,Y15-64,T,214.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2024,THS_PER,Y15-64,T,209.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",PT,2025,THS_PER,Y15-64,T,212.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2015,THS_PER,Y15-64,T,399.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2016,THS_PER,Y15-64,T,430.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2017,THS_PER,Y15-64,T,442.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2018,THS_PER,Y15-64,T,426.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2019,THS_PER,Y15-64,T,410.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2020,THS_PER,Y15-64,T,409.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2021,THS_PER,Y15-64,T,442.8
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2022,THS_PER,Y15-64,T,432.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2023,THS_PER,Y15-64,T,454.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2024,THS_PER,Y15-64,T,457.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",RO,2025,THS_PER,Y15-64,T,447.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2015,THS_PER,Y15-64,T,190.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2016,THS_PER,Y15-64,T,191.2
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2017,THS_PER,Y15-64,T,202.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2018,THS_PER,Y15-64,T,203.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2019,THS_PER,Y15-64,T,200.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2020,THS_PER,Y15-64,T,190.3
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2021,THS_PER,Y15-64,T,186.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2022,THS_PER,Y15-64,T,186.4
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2023,THS_PER,Y15-64,T,172.1
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2024,THS_PER,Y15-64,T,172.9
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",SE,2025,THS_PER,Y15-64,T,173.6
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",UK,2015,THS_PER,Y15-64,T,1080.0
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",UK,2016,THS_PER,Y15-64,T,1054.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",UK,2017,THS_PER,Y15-64,T,1080.5
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",UK,2018,THS_PER,Y15-64,T,1075.7
lfsa_egai2d,OC71,"Building and related trades workers, excluding electricians",UK,2019,THS_PER,Y15-64,T,1050.6
lfsa_egai2d,OC93,"Labourers in mining, construction, manufacturing and transport",AT,2015,THS_PER,Y15-64,T,108.2
lfsa_egai2d,OC93,"Labourers in mining, construction, manufacturing and transport",AT,2016,THS_PER,Y15-64,T,116.2
lfsa_egai2d,OC93,"Labourers in mining, construction, manufacturing and transport",AT,2017,THS_PER,Y15-64,T,124.0
